,loss
6347,0.7148025
6348,0.68374956
6349,0.7496557
6350,0.61065096
6351,0.69401616
6352,0.6375121
6353,0.76944625
6354,0.7223946
6355,0.62558585
6356,0.76010215
6357,0.9320362
6358,0.7607756
6359,0.76887614
6360,1.0370033
6361,0.7280279
6362,0.6550946
6363,0.71867526
6364,0.648215
6365,0.6595191
6366,0.55617607
6367,0.7951009
6368,0.82441694
6369,0.4955539
6370,0.69728076
6371,0.69485974
6372,0.7488448
6373,0.72379816
6374,0.69327974
6375,0.71507835
6376,0.59857684
6377,0.8010538
6378,0.6694951
6379,0.87308395
6380,0.9034325
6381,0.82652843
6382,0.7941751
6383,0.56630725
6384,0.56894726
6385,0.5991281
6386,0.745918
6387,0.5325348
6388,0.63416463
6389,0.7496603
6390,0.61372817
6391,0.76576716
6392,0.78657794
6393,0.93746775
6394,0.7670341
6395,0.66985214
6396,0.6496612
6397,0.73996556
6398,0.60283077
6399,0.63925886
6400,0.5892552
6401,0.64364684
6402,0.62186235
6403,0.7926771
6404,0.7191833
6405,0.625831
6406,0.67944837
6407,0.737794
6408,0.55211097
6409,0.5576595
6410,0.64447594
6411,0.6633595
6412,0.9364483
6413,0.8014879
6414,0.9377329
6415,0.7023492
6416,0.5712055
6417,0.6137394
6418,0.8442124
6419,0.6808511
6420,0.7846254
6421,0.8603713
6422,0.87788326
6423,0.7615107
6424,0.7946023
6425,0.6416985
6426,0.63709146
6427,0.45914856
6428,0.8694563
6429,0.6617619
6430,0.72166055
6431,0.6869306
6432,0.7640308
6433,0.88624555
6434,0.6788171
6435,0.61387813
6436,0.8028761
6437,0.55157596
6438,0.8368446
6439,0.6168969
6440,0.6857311
6441,0.68425024
6442,0.70215714
6443,0.5432776
6444,0.7479019
6445,0.7313237
6446,0.61027396
6447,0.7892918
6448,0.9253845
6449,0.7131149
6450,0.6860261
6451,0.72429717
6452,0.78710985
6453,0.681052
6454,0.63858587
6455,1.0957854
6456,0.7461742
6457,0.7674964
6458,0.93922293
6459,0.57175064
6460,0.5162091
6461,0.8710144
6462,0.6780959
6463,0.69095314
6464,1.0265701
6465,0.6499945
6466,0.747437
6467,0.70118123
6468,0.61120236
6469,0.8548891
6470,0.7003075
6471,0.55699646
6472,0.80708086
6473,1.0140892
6474,0.5859508
6475,0.57811797
6476,0.5943796
6477,0.7518924
6478,0.784022
6479,0.76289
6480,0.5298386
6481,0.7981206
6482,0.69061226
6483,0.80992115
6484,0.603248
6485,0.7453883
6486,0.7557866
6487,0.5828734
6488,0.82136136
6489,0.6559998
6490,0.90272105
6491,0.7605095
6492,0.5933294
6493,0.6871053
6494,0.69687843
6495,0.55473834
6496,0.55354005
6497,0.6895723
6498,0.6349205
6499,0.76756996
6500,0.61508596
6501,0.76226515
6502,0.70131344
6503,0.5974957
6504,0.85350037
6505,0.85790443
6506,0.9761219
6507,0.7898279
6508,0.66945064
6509,0.6036131
6510,0.62248725
6511,0.94175875
6512,0.7593016
6513,0.6812369
6514,0.8728129
6515,0.77752954
6516,0.7773753
6517,0.84933585
6518,0.72301877
6519,0.5463191
6520,0.7571428
6521,0.72507083
6522,0.5760043
6523,0.62472713
6524,0.78424
6525,0.5233888
6526,0.5600878
6527,0.89744437
6528,0.79495156
6529,0.6008403
6530,0.74208325
6531,0.70690876
6532,0.66400594
6533,0.7126046
6534,0.72712755
6535,0.92570674
6536,0.7502041
6537,0.8645498
6538,0.74812275
6539,0.88950825
6540,0.8512476
6541,0.73440754
6542,0.61440265
6543,0.7110615
6544,0.61312866
6545,0.7124871
6546,0.7609127
6547,0.7463602
6548,0.7211629
6549,0.7378146
6550,0.82459724
6551,0.6117804
6552,0.6537533
6553,0.6245891
6554,0.68084586
6555,0.8269018
6556,0.8384188
6557,0.6098083
6558,0.6946058
6559,0.82689065
6560,0.66878617
6561,0.46790853
6562,0.7996968
6563,0.800554
6564,0.76791847
6565,0.74202937
6566,0.6896565
6567,0.520355
6568,0.6654733
6569,1.0457184
6570,0.9505428
6571,0.78472936
6572,0.8407551
6573,0.8412155
6574,0.80390644
6575,0.70148784
6576,0.6057816
6577,0.78875124
6578,1.0251212
6579,0.616515
6580,0.9406495
6581,0.72973543
6582,0.76673794
6583,0.7845352
6584,0.7396325
6585,0.7297698
6586,0.6959716
6587,0.6787198
6588,0.7997085
6589,0.6358794
6590,0.66015595
6591,0.8416111
6592,0.70440006
6593,0.5682013
6594,0.76857483
6595,0.8430007
6596,0.66032195
6597,0.761995
6598,0.75061476
6599,0.73551446
6600,0.6488246
6601,0.5987158
6602,0.5899379
6603,0.653092
6604,0.7883525
6605,0.62105805
6606,0.72042423
6607,0.81534445
6608,0.96690464
6609,0.64709604
6610,0.828084
6611,0.7299299
6612,0.7018815
6613,0.57607
6614,0.76762336
6615,0.5650012
6616,0.5150223
6617,0.70445645
6618,0.68407
6619,0.6679077
6620,0.7707597
6621,0.7574991
6622,0.647254
6623,0.714772
6624,0.72357726
6625,0.5971278
6626,0.6822542
6627,0.73440254
6628,0.65666866
6629,0.7742918
6630,0.7523038
6631,0.751373
6632,0.720617
6633,0.5253817
6634,0.62808794
6635,0.8502161
6636,0.92598516
6637,0.6938456
6638,0.42226753
6639,0.4724409
6640,0.86112106
6641,0.6077325
6642,0.6515703
6643,0.91530263
6644,0.7977684
6645,0.39748573
6646,0.65591466
6647,0.779596
6648,0.46784258
6649,0.63473094
6650,0.91226256
6651,0.7470548
6652,0.70502174
6653,0.51882994
6654,0.72177994
6655,0.6982278
6656,0.71944535
6657,0.7045348
6658,0.87368345
6659,0.733129
6660,0.39666134
6661,0.7981015
6662,0.8720354
6663,0.6393553
6664,0.89911926
6665,0.8750299
6666,0.9319391
6667,0.6532556
6668,0.94039726
6669,0.4949642
6670,0.6796478
6671,0.7836565
6672,0.7999973
6673,0.7577437
6674,0.8186839
6675,0.7747243
6676,0.78362966
6677,0.760759
6678,0.48565045
6679,0.52250105
6680,0.70463973
6681,0.6302073
6682,0.7657103
6683,0.7465285
6684,0.7918952
6685,0.8378164
6686,0.7948154
6687,0.70634675
6688,0.79047984
6689,0.83216095
6690,0.784883
6691,0.68210286
6692,0.7924012
6693,0.7059801
6694,0.72496414
6695,0.5564803
6696,0.52111566
6697,0.74235636
6698,0.66072214
6699,0.7005444
6700,1.0454285
6701,0.8530701
6702,0.90190125
6703,0.6382624
6704,0.7857978
6705,1.0265222
6706,0.7330357
6707,0.7758709
6708,0.7054971
6709,0.7422712
6710,0.670028
6711,0.60435784
6712,0.7955327
6713,0.6826947
6714,0.7602976
6715,0.7453035
6716,0.59769356
6717,0.5038624
6718,0.7654586
6719,0.66347027
6720,0.71149075
6721,0.6897142
6722,0.74863607
6723,0.8490669
6724,0.9555708
6725,0.8331095
6726,0.8584156
6727,0.752072
6728,0.7160233
6729,0.66710997
6730,0.69708794
6731,0.8300253
6732,0.7511533
6733,0.6327938
6734,0.779958
6735,0.6474462
6736,0.39582464
6737,0.7083334
6738,0.54778355
6739,0.6046923
6740,0.6956085
6741,0.7175492
6742,0.71060705
6743,0.90436614
6744,0.6536728
6745,0.65566283
6746,0.75639915
6747,0.74484605
6748,0.56023973
6749,0.8127162
6750,0.5388664
6751,0.7940763
6752,0.8115131
6753,0.7678628
6754,1.0044296
6755,0.6047205
6756,0.6992016
6757,0.6579467
6758,0.8837479
6759,0.572293
6760,0.59423846
6761,0.82020587
6762,0.7012086
6763,0.8309582
6764,0.5891566
6765,0.68214834
6766,0.68932754
6767,0.6051399
6768,0.72398126
6769,0.78177804
6770,0.93590754
6771,0.48583135
6772,0.6372442
6773,0.7993909
6774,0.76619875
6775,0.6850866
6776,0.6787224
6777,0.7335574
6778,0.72954607
6779,0.6401742
6780,0.71545976
6781,1.013743
6782,0.6869415
6783,0.7222558
6784,0.4660504
6785,0.65570724
6786,0.8744038
6787,0.6442812
6788,0.53443134
6789,0.8060991
6790,0.87917346
6791,0.8818256
6792,0.6556114
6793,0.70562947
6794,0.7580184
6795,0.48617738
6796,0.7835983
6797,0.73458314
6798,0.90868056
6799,0.62517536
