No,Uid,Jid,offloadtime,commutime,runtime,energy,AoI,state
2975,5,409,29.92,0.1048129749378022,0.06,0.15353911171988924,13.63,CP
2976,5,413,30.92,0.10552357695171392,0.06,0.15445436711380756,12.77,CP
2977,5,415,31.48,0.0964976981062084,0.06,0.1428290351607964,12.35,CP
2978,5,421,33.24,0.08210275502571018,0.06,0.12428834847311472,10.74,CP
2979,1,340,8.66,0.3119125338614291,0.02,0.4351153436135207,35.45,CP
2980,1,373,14.7,0.25938649312879564,0.02,0.3674618031498888,29.56,CP
2981,1,381,16.1,0.2497566616223831,0.02,0.35505858016962943,28.3,CP
2982,1,386,17.29,0.22822791593052927,0.02,0.32732955571852174,27.25,CP
2983,1,388,17.73,0.2273229644040519,0.02,0.3261639781524188,26.96,CP
2984,1,390,18.11,0.21956092795492516,0.02,0.31616647520594365,26.72,CP
2985,1,414,23.6,0.17041538597197547,0.02,0.2528670171319044,21.37,CP
2986,5,396,26.6,0.14275938226927498,0.06,0.2024140843628262,18.53,CP
2987,5,414,31.23,0.10381943443370943,0.06,0.15225943155061775,14.04,CP
2988,5,417,31.93,0.1081309903536325,0.06,0.15781271557547866,13.48,CP
2989,5,420,32.8,0.096794261497654,0.06,0.14321100880897836,12.76,CP
2990,1,376,15.27,0.26595203710039406,0.02,0.3759182237853076,30.42,CP
2991,1,378,15.53,0.25743255451879987,0.02,0.36494513022021424,30.31,CP
2992,1,385,16.98,0.23953855174145172,0.02,0.3418976546429898,29.0,CP
2993,5,418,32.24,0.10852295234778725,0.06,0.15831756262394997,13.89,CP
2994,5,419,32.49,0.10064490979986972,0.06,0.1481706438222322,13.79,CP
2995,5,429,35.54,0.08583915705242255,0.06,0.12910083428352023,10.88,CP
2996,1,396,19.43,0.23003338953289446,0.02,0.32965500571836803,27.12,CP
2997,1,403,21.01,0.22977588442707464,0.02,0.3293233391420722,25.69,CP
2998,1,410,22.6,0.20574008403106459,0.02,0.29836522823201117,24.24,CP
2999,5,422,33.49,0.107729292338393,0.06,0.1572953285318502,13.5,CP
3000,1,368,13.69,0.3007382062815017,0.02,0.42072280969057424,33.44,CP
3001,1,369,13.82,0.30862304340240615,0.02,0.4308784799022991,33.45,CP
3002,1,382,16.29,0.2755209684127398,0.02,0.3882430073156089,31.13,CP
3003,1,398,19.87,0.23757834195176505,0.02,0.33937290443387336,27.69,CP
3004,1,401,20.57,0.23307120175259632,0.02,0.3335677078573441,27.13,CP
3005,1,404,21.32,0.2270367613661428,0.02,0.3257953486395919,26.53,CP
3006,1,408,22.16,0.2210024407778444,0.02,0.31802314372186363,25.83,CP
3007,1,426,26.6,0.1713112587231295,0.02,0.2540209012353908,21.53,CP
3008,5,423,33.8,0.11099268539874521,0.06,0.16149857879358384,14.49,CP
3009,5,425,34.36,0.10883909400004874,0.06,0.15872475307206277,14.07,CP
3010,5,428,35.23,0.10006960091131738,0.06,0.14742964597377678,13.35,CP
3011,5,434,36.79,0.09446850374576016,0.06,0.14021543282453908,11.93,CP
3012,1,392,18.55,0.2553660098228527,0.02,0.3622834206518342,30.3,CP
3013,1,394,18.99,0.2503067828065676,0.02,0.35576713625485906,30.01,CP
